soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,anfis_teacher_output
0.1771677019751856,0.6036057750812869,0.2192265229435275,-0.4581225029066981,0.3585564842450039,0.0995660186616942,0.8318132360216122
0.177457580225767,0.5965907186877791,0.2259517010864537,0.0002898782505813,-0.0070150563935077,0.0067251781429261,0.9050269750068779
0.1824288940711158,0.557200018231426,0.2603710876974581,0.0049713138453488,-0.0393907004563531,0.0344193866110043,0.903510750878173
0.6667296689433888,0.2217766571524312,0.1114936739041798,0.4843007748722729,-0.3354233610789947,-0.1488774137932782,1.008413363461115
0.1157985963499629,0.8037540733999177,0.0804473302501193,-0.5509310725934259,0.5819774162474864,-0.0310463436540604,0.8261311802401841
0.188747799342298,0.3978211708307699,0.413431029826932,0.0729492029923351,-0.4059329025691477,0.3329836995768127,0.8944401765488936
0.7426380676607438,0.150889577595575,0.1064723547436811,0.5538902683184458,-0.2469315932351949,-0.3069586750832508,1.0299428260660488
0.4498555467876409,0.3986983455720298,0.1514461076403292,-0.2927825208731029,0.2478087679764548,0.044973752896648,0.8722847728664979
0.1772392131818695,0.6057647301772866,0.2169960566408438,-0.2726163336057713,0.2070663846052567,0.0655499490005145,0.8614097393371579
0.1908865008089394,0.4652603975360502,0.3438531016550101,0.0136472876270699,-0.1405043326412363,0.1268570450141663,0.8980241078760592
0.7301093168846664,0.1582529198687252,0.1116377632466083,0.5392228160757269,-0.307007477667325,-0.2322153384084018,1.0233494291097678
0.1851908137920812,0.5361780625127841,0.2786311236951346,-0.5449185030925852,0.3779251426440588,0.1669933604485262,0.8139612553545151
0.1776188937517574,0.5946372339827443,0.2277438722654984,-0.0075719200403237,0.0584591714699601,-0.0508872514296361,0.9066810141475388
0.1905693890887543,0.42364276577174,0.3857878451395056,0.0129504953369969,-0.1709944682110042,0.1580439728740072,0.8950895158662141
0.1889193175511743,0.3996418423052184,0.4114388401436072,-0.00165007153758,-0.0240009234665216,0.0256509950041015,0.8986835470168966
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.1164336157696006,-0.3091040089692566,0.4255376247388573,0.8440482105224061
0.740860762324082,0.1519351739089074,0.1072040637670105,0.6683750605425083,0.0613973405729456,-0.729772401115454,1.0681631877171018
0.105922506583086,0.812350309602071,0.081727183814843,-0.634938255740996,0.6604151356931636,-0.0254768799521674,0.8128181903853372
0.1791845802303355,0.5808877034669965,0.2399277163026679,0.0732620736472495,-0.2314626061350745,0.1582005324878248,0.9080488361428294
0.1834782991885673,0.6112066890248026,0.2053150117866299,0.0042937189582318,0.0303189855578061,-0.0346127045160379,0.9085543746834805
0.1846487945424272,0.540501452925481,0.2748497525320918,0.0011704953538598,-0.0707052360993215,0.0695347407454618,0.9008392964715403
0.1828100533842514,0.554415100368699,0.2627748462470496,-0.0018387411581757,0.0139136474432179,-0.0120749062850421,0.9047570908884843
0.8745971026062073,0.0763591048606111,0.0490437925331815,0.6917870492219558,-0.4780559955080879,-0.2137310537138681,1.0529671803972396
0.6880165882158357,0.2055886785735948,0.1063947332105693,-0.1865805143903716,0.1292295737129837,0.0573509406773878,0.8984741973398912
0.1831508812230973,0.6114062431565158,0.2054428756203868,-0.5048657069927383,0.405817564582921,0.0990481424098174,0.8254804858109106
0.1772752359351359,0.5993991193178092,0.2233256447470548,-0.0058756452879613,-0.0120071238387066,0.0178827691266679,0.9036157548454663
0.0417720966491829,0.0572003585001681,0.901027544850649,-0.1355031392859531,-0.5421987608176411,0.6777019001035942,0.8254294916223751
0.182539262160828,0.5563959641977153,0.2610647736414566,0.1407671655116452,0.4991956056975472,-0.6399627712091923,0.9575828406643958
0.8266379010161463,0.109786723003223,0.0635753759806306,0.6440986388553183,-0.4466092411944923,-0.197489397660826,1.042647520472566
0.1773776225343085,0.607291400103689,0.2153309773620025,-0.6492602784818378,0.497504677100466,0.1517556013813718,0.8006583537391679
0.1772304446536365,0.6056192903232257,0.2171502650231378,-0.0001471778806719,-0.0016721097804632,0.0018192876611353,0.905461668770294
0.1740288911361698,0.5970233145623056,0.2289477943015246,-0.0032015535174667,-0.00859597576092,0.0117975292783868,0.9040226123248618
0.1773388090134366,0.5982956005069401,0.2243655904796233,0.0033099178772668,0.0012722859446344,-0.0045822038219013,0.9060881825188337
0.1788270484239054,0.6115145388223178,0.2096584127537768,0.0014882394104687,0.0132189383153776,-0.0147071777258464,0.9068219243522055
0.1784302967420311,0.3341291288727562,0.4874405743852127,-0.0003967516818742,-0.2773854099495615,0.2777821616314359,0.883565373804272
0.183492687440992,0.6111975890366026,0.2053097235224055,0.0050623906989608,0.2770684601638463,-0.2821308508628072,0.9210463169399519
0.1782404945861628,0.5885714955694502,0.2331880098443869,-0.0052521928548291,-0.0226260934671523,0.0278782863219814,0.9029522362437913
0.8679181065547652,0.0833858161045246,0.0486960773407103,0.6896776119686023,-0.5051856794649257,-0.1844919325036766,1.0509320803624436
