session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore,profile
ip5-s2,5,injected,9,1.049290140040354,false,0.03387649616055444,-0.022344256426050868,-0.011532239734503597,0.6787199548739771,0.19121949828504098,0.130060546840982,stationary
ip5-s2,5,injected,10,1.0064660006902122,false,0.05693231881088234,-0.03387591059021336,-0.023056408220668956,0.7894491932022909,0.13043639464511517,0.08011441215259385,stationary
ip5-s2,5,injected,11,1.0266526792933743,false,0.009209667901437402,-0.0072024374490543,-0.002007230452383102,0.6873060089816903,0.1854720611920987,0.127221929826211,stationary
ip5-s2,5,injected,12,1.0230664591362275,false,0.006467811482839814,-0.0043375863801388415,-0.0021302251027010277,0.6873761554878026,0.18781912730609582,0.12480471720610148,stationary
ip5-s2,5,injected,13,0.9861906198379269,false,0.038885102016668505,-0.02274691089418826,-0.016138191122480272,0.8019016020834047,0.12211712587912564,0.07598127203746971,stationary
ip5-s2,5,injected,14,0.9898898909525995,false,0.01240796696500246,-0.006319627197388461,-0.006088339767613984,0.7525295872611862,0.15412782730760338,0.09334258543121038,stationary
ip5-s2,5,injected,15,1.0013633650436546,false,-0.005196443970209685,0.0029969250348904908,0.0021995189353192085,0.7062561844421482,0.1788633742178114,0.1148804413400404,stationary
ip5-s2,5,injected,16,0.9905418802596917,false,0.0024583852072794787,0.0016055344020591555,-0.004063919609338662,0.7265758377302358,0.1772223304765975,0.0962018317931667,stationary
ip5-s2,5,injected,17,0.9969652995348623,false,0.0031306250615174003,-0.0038850589171584016,0.0007544338556409041,0.7312750224516419,0.16052588714793148,0.10819909040042658,stationary
ip5-s2,5,injected,18,0.9854769561735155,false,0.01210562426570494,-0.007883212735674772,-0.004222411530030154,0.7643223115271176,0.14331364883571848,0.09236403963716394,stationary
ip5-s2,5,injected,19,0.9608852951891691,false,0.030751789869011392,-0.018901734571610235,-0.011850055297401185,0.8385818211371775,0.09870202998025877,0.06271614888256365,stationary
ip5-s3,5,control,0,1.0529772353897877,false,0.15931536670937024,-0.07440454874948405,-0.08491081795988625,0.864384555697901,0.0853181708350532,0.0502972734670458,stationary
ip5-s3,5,control,1,1.048776570690351,false,0.07404854457199628,-0.02875014750550728,-0.04529839706648897,0.7394771819493577,0.16309495956549175,0.09742785848515045,stationary
ip5-s3,5,control,2,1.0442679573446447,false,0.04037219303675266,-0.01480971105576015,-0.025562481980992424,0.7012712214038752,0.18081293355914146,0.11791584503698338,stationary
ip5-s3,5,control,3,1.0326016906015607,false,0.031179406341310667,-0.012902892799855459,-0.018276513541455264,0.7110007921224882,0.17235928335639705,0.11663992452111478,stationary
ip5-s3,5,control,4,1.0230083355211705,false,0.02279557208509786,-0.009196811693640616,-0.013598760391457299,0.7142340842764229,0.17180999424392437,0.11395592147965275,stationary
ip5-s3,5,control,5,1.012976682314102,false,0.018086488171000226,-0.006572656374829039,-0.011513831796171159,0.7213327099811951,0.17136036694632234,0.10730692307248256,stationary
ip5-s3,5,control,6,1.007747476666464,false,0.008329456591246953,0.0002009421512614573,-0.008530398742508466,0.706895759553018,0.18736637232512823,0.10573786812185376,stationary
ip5-s3,5,control,7,1.0073028542357345,false,-0.009484723401728568,0.012833038398608526,-0.0033483149968799447,0.6558446161676798,0.2296743019675466,0.1144810818647737,stationary
ip5-s3,5,control,8,0.9998063450693044,false,0.020991996845585836,-0.013284121476926203,-0.007707875368659689,0.7479489602569994,0.15545014078103933,0.09660089896196122,stationary
ip5-s3,5,control,9,1.0180898527765307,false,-0.0070246427710800585,0.0022717496931346504,0.004752893077945339,0.6755521583803655,0.19401892320431605,0.13042891841531834,stationary
ip5-s3,5,control,10,0.987415755251456,false,-0.055742529517528894,0.04837554146221801,0.007366988055310941,0.5061345597877891,0.34996997879439523,0.1438954614178157,stationary
ip5-s3,5,control,11,0.9715768244928855,false,0.0725770789801079,-0.0485486803492923,-0.024028398630815656,0.8781240585957165,0.07526478088491213,0.0466111605193713,stationary
ip5-s3,5,control,12,0.9783922291763634,false,0.02671211467554968,-0.0195119602152955,-0.007200154460254168,0.7978179232272968,0.12350516764894257,0.0786769091237606,stationary
ip5-s3,5,control,13,0.967063213816989,false,0.021469473633362823,-0.013997989908692637,-0.007471483724670089,0.8070545677622234,0.1223731084556566,0.07057232378211999,stationary
ip5-s3,5,control,14,0.9714505683638857,false,0.006399959372924924,-0.005407867587699011,-0.000992091785225871,0.7782923271941267,0.1370088596169427,0.08469881318893067,stationary
ip5-s3,5,control,15,0.9701716973486043,false,0.00407627798620358,-0.00349194751143328,-0.0005843304747703143,0.7769466819446471,0.13798739228346285,0.08506592577188997,stationary
ip5-s3,5,control,16,0.9691831894396332,false,0.0004746929068321082,0.000057883401632014,-0.0005325763084641638,0.7690176763329459,0.1463282144822472,0.08465410918480683,stationary
ip5-s3,5,control,17,0.972449923516554,false,-0.0016335058768084387,0.00044841579118820585,0.0011850900856201496,0.7624650399609765,0.1476878725157331,0.08984708752329039,stationary
ip5-s3,5,control,18,0.969783477620964,false,0.002414243757965173,-0.0019070389788423125,-0.0005072047791228329,0.7743240328667466,0.1402847724068196,0.08539119472643392,stationary
ip5-s3,5,control,19,0.9757991544804598,false,-0.004855028087453417,0.0023314849796187143,0.0025235431078347026,0.7525073704733165,0.1525061466228474,0.0949864829038362,stationary
ip5-s3,5,injected,0,1.0529772353897877,false,0.15931536670937024,-0.07440454874948405,-0.08491081795988625,0.864384555697901,0.0853181708350532,0.0502972734670458,stationary
ip5-s3,5,injected,1,1.048776570690351,false,0.07404854457199628,-0.02875014750550728,-0.04529839706648897,0.7394771819493577,0.16309495956549175,0.09742785848515045,stationary
ip5-s3,5,injected,2,1.0442679573446447,false,0.04037219303675266,-0.01480971105576015,-0.025562481980992424,0.7012712214038752,0.18081293355914146,0.11791584503698338,stationary
ip5-s3,5,injected,3,1.0326016906015607,false,0.031179406341310667,-0.012902892799855459,-0.018276513541455264,0.7110007921224882,0.17235928335639705,0.11663992452111478,stationary
ip5-s3,5,injected,4,1.0230083355211705,false,0.02279557208509786,-0.009196811693640616,-0.013598760391457299,0.7142340842764229,0.17180999424392437,0.11395592147965275,stationary
ip5-s3,5,injected,5,1.0908194463049972,false,0.11639981299435853,-0.048591889916103304,-0.06780792307825523,0.7213327099811951,0.17136036694632234,0.10730692307248256,stationary
ip5-s3,5,injected,6,1.062277129022988,false,0.07714878396759778,-0.02921252132763058,-0.04793626263996731,0.706895759553018,0.18736637232512823,0.10573786812185376,stationary
ip5-s3,5,injected,7,1.0387813665071275,false,0.03868880576171696,-0.007756386036615853,-0.030932419725101135,0.6558446161676798,0.2296743019675466,0.1144810818647737,stationary
ip5-s3,5,injected,8,1.0279586806687102,false,0.05471346725999782,-0.027696718581583263,-0.027016748678414554,0.7479489602569994,0.15545014078103933,0.09660089896196122,stationary
ip5-s3,5,injected,9,1.0362846762901827,false,0.016580386519008283,-0.007817068280125294,-0.008763318238883044,0.6755521583803655,0.19401892320431605,0.13042891841531834,stationary
