session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore
ip5-s3,5,control,0,1.0529772353897877,false,0.15931536670937024,-0.07440454874948405,-0.08491081795988625,0.864384555697901,0.0853181708350532,0.0502972734670458
ip5-s3,5,control,1,1.0448701788380679,false,0.07803407675839036,-0.031147971264498003,-0.04688610549389238,0.7527622892373382,0.15510221370218927,0.0921354970604725
ip5-s3,5,control,2,1.038109286326731,false,0.0442628768682638,-0.017031273917367723,-0.027231602950896105,0.7182256996953067,0.17100990026145887,0.11076440004323433
ip5-s3,5,control,3,1.0123571672371374,false,0.04713976774942186,-0.022327663480665894,-0.024812104268755963,0.7720782128340973,0.13632399446643065,0.09159779269947209
ip5-s3,5,control,4,0.9874660693538888,false,0.0454562668747861,-0.022581284192596196,-0.022874982682189876,0.8136063110014,0.11315092861266368,0.07324276038593634
ip5-s3,5,control,5,0.9810716706205131,false,0.025051897537333057,-0.010751171273043675,-0.01430072626428941,0.7910480134180095,0.13000335415190928,0.07894863243008136
ip5-s3,5,control,6,0.9896237059660757,false,-0.005986744522505916,0.00996249375729008,-0.003975749234784082,0.712637770755879,0.1882977329799781,0.09906449626414306
ip5-s3,5,control,7,0.9912771256529556,false,-0.09743513648955049,0.06940060269476586,0.0280345337947846,0.40182305300989124,0.39638725652885415,0.2017896904612546
ip5-s3,5,control,8,0.9838080893475623,false,0.06267138592979427,-0.03962121880509192,-0.023050167124702342,0.8380763245848234,0.1023817875574273,0.05954188785774941
ip5-s3,5,control,9,1.001936303453782,false,0.013233854113400945,-0.010775983785205612,-0.0024578703281954023,0.7359559377933066,0.1589113521519565,0.10513271005473687
ip5-s3,5,control,10,0.9470333812446015,false,-0.13382750308883928,0.11618757233398322,0.01763993075485608,0.25898526789924003,0.5713472220973802,0.16966751000337973
ip5-s3,5,control,11,1.0106541081923934,false,-0.05072590521447273,0.014231416356762283,0.036494488857710505,0.4021630910582892,0.34768094117396037,0.2501559677677505
ip5-s3,5,control,12,1.0556494183784548,false,0.036168675894200475,-0.028229525140421874,-0.007939150753778546,0.6410857895393938,0.22037588587344212,0.1385383245871642
ip5-s3,5,control,13,0.9677326687242225,false,-0.07797113979023379,0.04065780950150655,0.03731333028872716,0.2967884131521468,0.4217708095394485,0.2814407773084047
ip5-s3,5,control,14,1.060873601980546,false,0.04070149823667463,-0.025899942459297998,-0.014801555777376602,0.6143927334516077,0.24056944583827303,0.14503782071011934
ip5-s3,5,control,15,1.051295068903144,false,0.02679448729285172,-0.016758740771506686,-0.010035746521345118,0.6087375285422062,0.2451401756716129,0.146122295786181
ip5-s3,5,control,16,1.0066508854487568,false,-0.03625631949784458,0.025482000015479844,0.010774319482364736,0.42536265986606997,0.3691839041900613,0.20545343594386872
ip5-s3,5,control,17,1.0320854299425992,false,0.00014368828453970028,0.00243536395187971,-0.0025790522364193824,0.5104396996428396,0.3178437839935406,0.17171651636361973
ip5-s3,5,control,18,1.0138628870049726,false,-0.0235784595176608,0.01118576547047423,0.012392694047186514,0.4315095619200445,0.34944715300740203,0.21904328507255336
ip5-s3,5,control,19,1.0106064541504807,false,-0.01915182004369753,0.010700555669687806,0.00845126437400967,0.4226865673155947,0.3590155524752549,0.21829788020915042
ip5-s3,5,injected,0,1.0529772353897877,false,0.15931536670937024,-0.07440454874948405,-0.08491081795988625,0.864384555697901,0.0853181708350532,0.0502972734670458
ip5-s3,5,injected,1,1.0448701788380679,false,0.07803407675839036,-0.031147971264498003,-0.04688610549389238,0.7527622892373382,0.15510221370218927,0.0921354970604725
ip5-s3,5,injected,2,1.038109286326731,false,0.0442628768682638,-0.017031273917367723,-0.027231602950896105,0.7182256996953067,0.17100990026145887,0.11076440004323433
ip5-s3,5,injected,3,1.0123571672371374,false,0.04713976774942186,-0.022327663480665894,-0.024812104268755963,0.7720782128340973,0.13632399446643065,0.09159779269947209
ip5-s3,5,injected,4,0.9874660693538888,false,0.0454562668747861,-0.022581284192596196,-0.022874982682189876,0.8136063110014,0.11315092861266368,0.07324276038593634
ip5-s3,5,injected,5,1.0742178177708495,false,0.1373144040254028,-0.060998993754427244,-0.0763154102709756,0.7910480134180095,0.13000335415190928,0.07894863243008136
