trial_id,target_multiplier,multiplier_clamped,enemy_spawn_interval_value,enemy_spawn_interval_bound_check,global_enemy_cap_value,global_enemy_cap_bound_check,enemy_damage_intensity_value,enemy_damage_intensity_bound_check,enemy_max_health_value,enemy_max_health_bound_check,stamina_regen_value,stamina_regen_bound_check,stamina_damage_value,stamina_damage_bound_check,dash_cooldown_value,dash_cooldown_bound_check,collectible_count_value,collectible_count_bound_check,collectible_spawn_interval_value,collectible_spawn_interval_bound_check,collectible_lifetime_value,collectible_lifetime_bound_check,player_damage_intensity_value,player_damage_intensity_bound_check,player_max_health_value,player_max_health_bound_check
2126,0.944978378805257,false,44.985364583185266,unbounded,30.79573095877708,unbounded,8.984781277969526,unbounded,90.77781779986137,unbounded,14.182699409939376,unbounded,4.230506356071497,unbounded,2.538303813642898,unbounded,125.27285592204072,unbounded,38.316361231415655,unbounded,31.31821398051018,unbounded,16.931604319062743,unbounded,190.48054858945588,unbounded
2127,0.9662112592068113,false,43.25626212565887,unbounded,32.12323306078065,unbounded,9.316365446872656,unbounded,93.85514875911747,unbounded,13.865814794127832,unbounded,4.327188909620369,unbounded,2.5963133457722214,unbounded,124.54040632897217,unbounded,38.54170820127928,unbounded,31.135101582243042,unbounded,16.55952551529448,unbounded,186.2946620470629,unbounded
2128,0.9389904457319103,false,45.60082958000794,unbounded,30.340617561855904,unbounded,8.87479261267401,unbounded,89.77814981603028,unbounded,14.22383587848736,unbounded,4.218271394058065,unbounded,2.5309628364348393,unbounded,125.616112073132,unbounded,38.211658685993285,unbounded,31.404028018283,unbounded,17.039576997536496,unbounded,191.69524122228557,unbounded
2129,1.042473292552119,false,37.732659461622866,unbounded,37.20589792805986,unbounded,10.571535515059088,unbounded,105.42174997151508,unbounded,12.895811677309887,unbounded,4.652673402913419,unbounded,2.7916040417480517,unbounded,122.39594968644289,unbounded,39.21698399576754,unbounded,30.598987421610722,unbounded,15.34811502060622,unbounded,172.66629398182,unbounded
2130,0.9283745803003023,false,46.48596405053615,unbounded,29.7205354043489,unbounded,8.71791418950064,unbounded,88.31080512201116,unbounded,14.476879172958473,unbounded,4.144539667919221,unbounded,2.486723800751533,unbounded,125.4593860619303,unbounded,38.25939334368003,unbounded,31.364846515482576,unbounded,17.234422763734507,unbounded,193.88725609201322,unbounded
2131,0.9724636276695369,false,42.82772206346283,unbounded,32.46458730221986,unbounded,9.403893487672118,unbounded,94.68042045476768,unbounded,13.74359304565135,unbounded,4.365670592886536,unbounded,2.6194023557319213,unbounded,124.42805513017922,unbounded,38.57650909176504,unbounded,31.107013782544804,unbounded,16.45305751778423,unbounded,185.0968970750726,unbounded
2132,0.9627027204080776,false,43.51813258869058,unbounded,31.916481867102327,unbounded,9.264146929146003,unbounded,93.36722984132957,unbounded,13.925765965975199,unbounded,4.308560128512708,unbounded,2.585136077107625,unbounded,124.63212232015968,unbounded,38.51334560178298,unbounded,31.15803058003992,unbounded,16.619876168229588,unbounded,186.97360689258286,unbounded
2133,0.9855465234932053,false,41.76018417930161,unbounded,33.36319436182489,unbounded,9.624662385863218,unbounded,96.70822955676984,unbounded,13.592946768385005,unbounded,4.414053922402631,unbounded,2.648432353441579,unbounded,123.9481673472185,unbounded,38.72586503480655,unbounded,30.987041836804625,unbounded,16.234647090315985,unbounded,182.63977976605483,unbounded
2134,1.0288607280990916,false,38.66892690710736,unbounded,36.23722267563407,unbounded,10.334953646739054,unbounded,103.25684373589425,unbounded,13.035822075841393,unbounded,4.6027016670620915,unbounded,2.761621000237255,unbounded,122.78847095984025,unbounded,39.09161798724499,unbounded,30.697117739960063,unbounded,15.551181576889782,unbounded,174.95079274001006,unbounded
2135,0.8891253354570441,false,49.80466875320867,unbounded,27.608219129155973,unbounded,8.174688535827467,unbounded,83.18001499576063,unbounded,15.18889981495728,unbounded,3.950253193514053,unbounded,2.3701519161084317,unbounded,127.54844311862249,unbounded,37.63276040567511,unbounded,31.88711077965562,unbounded,17.99521323028704,unbounded,202.44614884072917,unbounded
2136,0.9155030137383056,false,47.558523169372435,unbounded,29.003216995610174,unbounded,8.534746773050298,unbounded,86.5880344591685,unbounded,14.74744440962105,unbounded,4.068501520226565,unbounded,2.441100912135939,unbounded,125.7315645123009,unbounded,38.17657100361933,unbounded,31.432891128075227,unbounded,17.476731108362646,unbounded,196.61322496907977,unbounded
2137,0.9657452091214527,false,43.27908486632899,unbounded,32.10603965510996,unbounded,9.311525016900061,unbounded,93.80710431762955,unbounded,13.879780164719364,unbounded,4.322835036862642,unbounded,2.5937010221175854,unbounded,124.53650646205483,unbounded,38.54291513679579,unbounded,31.134126615513708,unbounded,16.567516824189422,unbounded,186.384564272131,unbounded
2138,0.9606180081030231,false,43.757285459271664,unbounded,31.723512395920306,unbounded,9.218809083543395,unbounded,92.96283283040762,unbounded,13.920033603526585,unbounded,4.310334422238697,unbounded,2.5862006533432176,unbounded,124.79708121454985,unbounded,38.46243800965096,unbounded,31.199270303637462,unbounded,16.65594426196105,unbounded,187.3793729470618,unbounded
2139,0.9634412266543639,false,43.672860995553215,unbounded,31.779201061618668,unbounded,9.238240456077502,unbounded,93.1747481817073,unbounded,13.80766652197795,unbounded,4.345412014730856,unbounded,2.6072472088385137,unbounded,124.89273748296465,unbounded,38.43297934481354,unbounded,31.223184370741162,unbounded,16.607136540711917,unbounded,186.83028608300907,unbounded
2140,0.8969563735419901,false,48.96810721717783,unbounded,28.12279772202337,unbounded,8.302078969716579,unbounded,84.35575922857244,unbounded,15.09732040095007,unbounded,3.9742151856447467,unbounded,2.384529111386848,unbounded,127.03461473308757,unbounded,37.784977032325244,unbounded,31.75865368327189,unbounded,17.838102801831507,unbounded,200.67865652060445,unbounded
2141,1.0460676039391512,false,37.475850131408116,unbounded,37.48156223322773,unbounded,10.638062997627724,unbounded,106.02585605980481,unbounded,12.86807308466938,unbounded,4.662702768721615,unbounded,2.7976216612329687,unbounded,122.27454141413837,unbounded,39.25592314219046,unbounded,30.568635353534592,unbounded,15.295378558469062,unbounded,172.07300878277695,unbounded
2142,0.8539396843498244,false,52.90599747763953,unbounded,25.89105146965059,unbounded,7.72371572460166,unbounded,78.86851948380978,unbounded,16.067707227971376,unbounded,3.7341979878466636,unbounded,2.240518792707998,unbounded,128.9171263728578,unbounded,37.23322210981729,unbounded,32.22928159321445,unbounded,18.736686317818965,unbounded,210.78772107546337,unbounded
2143,1.0074725948415355,false,40.408791936909516,unbounded,34.54332309137073,unbounded,9.928150901867802,unbounded,99.57465911177313,unbounded,13.162744733309856,unbounded,4.55831980454373,unbounded,2.7349918827262383,unbounded,123.74331635505568,unbounded,38.789973805352034,unbounded,30.93582908876392,unbounded,15.881325290557037,unbounded,178.66490951876665,unbounded
2144,0.9598761393911164,false,44.15941302096576,unbounded,31.387929133627694,unbounded,9.148203078592514,unbounded,92.38314741656245,unbounded,13.762697340814672,unbounded,4.35961051196439,unbounded,2.6157663071786343,unbounded,125.27197677272942,unbounded,38.316630132757005,unbounded,31.317994193182354,unbounded,16.668817301937903,unbounded,187.52419464680142,unbounded
2145,0.9523600581804399,false,44.35893887608429,unbounded,31.265405028946144,unbounded,9.101723641524961,unbounded,91.86099029580848,unbounded,14.077746849075233,unbounded,4.262045669896486,unbounded,2.557227401937892,unbounded,124.98929694672321,unbounded,38.403288259521965,unbounded,31.247324236680804,unbounded,16.800368581783324,unbounded,189.00414654506238,unbounded
2146,0.9494408318985017,false,44.59039771878549,unbounded,31.091305060010342,unbounded,9.057852389099871,unbounded,91.45163575076901,unbounded,14.126365096198626,unbounded,4.247377127195011,unbounded,2.5484262763170067,unbounded,125.08119526449539,unbounded,38.37507300637774,unbounded,31.270298816123848,unbounded,16.85202433100165,unbounded,189.58527372376858,unbounded
2147,1.0105322053862218,false,39.89939544419184,unbounded,35.041521574016286,unbounded,10.038565806004776,unbounded,100.51917055576263,unbounded,13.277880696032211,unbounded,4.518793425966662,unbounded,2.7112760555799973,unbounded,123.2366068136259,unbounded,38.949465780562846,unbounded,30.809151703406474,unbounded,15.833241053297115,unbounded,178.12396184959255,unbounded
2148,0.9940197869872673,false,41.119465783781656,unbounded,33.92320866686778,unbounded,9.763160343814189,unbounded,97.98567849025886,unbounded,13.481814090169426,unbounded,4.450439651422754,unbounded,2.6702637908536526,unbounded,123.69945756374142,unbounded,38.803727150756465,unbounded,30.924864390935355,unbounded,16.096259057874214,unbounded,181.08291440108493,unbounded
2149,0.9938437841476564,false,41.129099209698815,unbounded,33.91493158095591,unbounded,9.760968277351653,unbounded,97.96462190176636,unbounded,13.48598219095045,unbounded,4.449064157912208,unbounded,2.669438494747325,unbounded,123.69928694948732,unbounded,38.80378067142847,unbounded,30.92482173737183,unbounded,16.09910959368929,unbounded,181.11498292900447,unbounded
2150,0.9888000718262975,false,41.66505244476436,unbounded,33.43351829981613,unbounded,9.648310062323326,unbounded,96.96248193511256,unbounded,13.470145972284199,unbounded,4.4542947139143365,unbounded,2.672576828348602,unbounded,124.0715225467125,unbounded,38.687362752341635,unbounded,31.017880636678125,unbounded,16.18122859806054,unbounded,182.03882172818106,unbounded
2151,1.0185078618963581,false,39.544115050604724,unbounded,35.36278519482074,unbounded,10.12691740027954,unbounded,101.38549644016351,unbounded,13.071369541041593,unbounded,4.590184663635399,unbounded,2.754110798181239,unbounded,123.30684823190171,unbounded,38.927278320930704,unbounded,30.826712057975428,unbounded,15.709255272914268,unbounded,176.7291218202855,unbounded
2152,0.8750685446770297,false,50.72390059241236,unbounded,27.09590140011992,unbounded,8.029971637877212,unbounded,81.74114399655828,unbounded,15.528174944472454,unbounded,3.8639441025461996,unbounded,2.3183664615277197,unbounded,128.6761648744622,unbounded,37.30294576841741,unbounded,32.16904121861555,unbounded,18.284281954055704,unbounded,205.69817198312666,unbounded
2153,0.9146712879162604,false,47.941772934443165,unbounded,28.73352326609236,unbounded,8.477330876922451,unbounded,86.11207277370482,unbounded,14.673824863944246,unbounded,4.088913460281843,unbounded,2.4533480761691053,unbounded,125.69590610655305,unbounded,38.18740123430126,unbounded,31.423976526638263,unbounded,17.492622990768705,unbounded,196.79200864614796,unbounded
2154,1.0022161896890636,false,40.536216354719215,unbounded,34.44692558462514,unbounded,9.893459640871843,unbounded,99.192000920756,unbounded,13.363927647613044,unbounded,4.489698057495598,unbounded,2.6938188344973586,unbounded,123.50703027410803,unbounded,38.86418440591613,unbounded,30.876757568527008,unbounded,15.964619375150965,unbounded,179.60196797044836,unbounded
2155,1.032132851144312,false,38.71145674567539,unbounded,36.17173006170558,unbounded,10.330936730148153,unbounded,103.29015086407145,unbounded,12.856475218549214,unbounded,4.666909007332936,unbounded,2.8001454043997613,unbounded,123.08816046976874,unbounded,38.996439476231444,unbounded,30.772040117442184,unbounded,15.50188038512776,unbounded,174.3961543326873,unbounded
2156,0.9970317828017818,false,40.924521554499314,unbounded,34.09485306932011,unbounded,9.806795516029602,unbounded,98.39499978427246,unbounded,13.42711870694403,unbounded,4.468568522371827,unbounded,2.681141113423096,unbounded,123.65808167146432,unbounded,38.81671084590067,unbounded,30.91452041786608,unbounded,16.047632859845283,unbounded,180.53586967325944,unbounded
2157,1.0237249404139594,false,39.465960011874685,unbounded,35.41414733449216,unbounded,10.152305408221956,unbounded,101.69294207405486,unbounded,12.862586472400421,unbounded,4.664691672141021,unbounded,2.798815003284613,unbounded,123.56534395009626,unbounded,38.84584339390948,unbounded,30.891335987524066,unbounded,15.629198203894637,unbounded,175.82847979381467,unbounded
2158,0.9040792896822161,false,48.61315021740932,unbounded,28.324794772366438,unbounded,8.36365404651377,unbounded,84.99081816575446,unbounded,14.907543743290754,unbounded,4.024807911565138,unbounded,2.414884746939083,unbounded,126.46998092411656,unbounded,37.953670625443166,unbounded,31.61749523102914,unbounded,17.697562794104044,unbounded,199.0975814336705,unbounded
2159,0.9475594543819059,false,44.80412519190082,unbounded,30.927546402102134,unbounded,9.019056890499758,unbounded,91.1036442116362,unbounded,14.126392727910277,unbounded,4.2473688191787815,unbounded,2.5484212915072693,unbounded,125.22230282763773,unbounded,38.33182980676342,unbounded,31.305575706909433,unbounded,16.885483993652745,unbounded,189.96169492859337,unbounded
2160,0.9825614792224517,false,42.01291388384973,unbounded,33.145326635652246,unbounded,9.571670886687055,unbounded,96.22459667794548,unbounded,13.620325042029627,unbounded,4.405181213726682,unbounded,2.6431087282360095,unbounded,124.07258810147788,unbounded,38.68703049922778,unbounded,31.01814702536947,unbounded,16.283968319887293,unbounded,183.19464359873203,unbounded
2161,1.0216562464221606,false,39.550026618950255,unbounded,35.338245870410795,unbounded,10.130904759249193,unbounded,101.48036300243677,unbounded,12.917496589889392,unbounded,4.644862848035307,unbounded,2.786917708821184,unbounded,123.53680805702713,unbounded,38.854816434825004,unbounded,30.884202014256783,unbounded,15.66084488401259,unbounded,176.18450494514164,unbounded
2162,0.9577892643333488,false,43.932573992115564,unbounded,31.591080273558177,unbounded,9.183699994739808,unbounded,92.62538524458544,unbounded,13.988482917961713,unbounded,4.289242825821937,unbounded,2.5735456954931624,unbounded,124.82255801370766,unbounded,38.45458766734197,unbounded,31.205639503426916,unbounded,16.705136083495884,unbounded,187.93278093932867,unbounded
2163,0.9752915624159173,false,42.93821763078111,unbounded,32.349949967837134,unbounded,9.388577926869385,unbounded,94.61445466327342,unbounded,13.537168726015535,unbounded,4.432241424655723,unbounded,2.659344854793434,unbounded,124.79699309362589,unbounded,38.46246516852307,unbounded,31.19924827340647,unbounded,16.405350580872483,unbounded,184.56019403481542,unbounded
2164,1.057619337229182,false,34.2570420033688,unbounded,41.50931530659083,unbounded,11.493058373020283,unbounded,113.0968537287459,unbounded,13.088087212364794,unbounded,4.5843215304460845,unbounded,2.7505929182676505,unbounded,129.07283027707945,unbounded,37.18830670789417,unbounded,32.26820756926986,unbounded,15.128316433697034,unbounded,170.19355987909165,unbounded
2165,1.0307357678530933,false,38.49991080490191,unbounded,36.41171539860322,unbounded,10.375921662968679,unbounded,103.6220886608113,unbounded,13.037073797570534,unbounded,4.602259750280852,unbounded,2.761355850168511,unbounded,122.67661451983166,unbounded,39.127261693580905,unbounded,30.669153629957915,unbounded,15.522891995226091,unbounded,174.63253494629353,unbounded
2166,1.0360986544596797,false,38.286531335341564,unbounded,36.616872307341325,unbounded,10.433112953015682,unbounded,104.18687671331904,unbounded,12.89546377751545,unbounded,4.6527989248914094,unbounded,2.7916793549348453,unbounded,122.75366461372103,unbounded,39.10270227047438,unbounded,30.688416153430257,unbounded,15.442544907409342,unbounded,173.7286302083551,unbounded
2167,0.9468336536936364,false,44.803109800535374,unbounded,30.932606433627157,unbounded,9.018015833742464,unbounded,91.08079974381243,unbounded,14.167838830899887,unbounded,4.234943714149311,unbounded,2.5409662284895864,unbounded,125.17054475161953,unbounded,38.34768003546533,unbounded,31.292636187904883,unbounded,16.898427656836397,unbounded,190.10731113940946,unbounded
2168,0.9574461270187031,false,43.94730491181477,unbounded,31.58061996400848,unbounded,9.18058484536129,unbounded,92.59360130326439,unbounded,14.000146451232839,unbounded,4.285669454173207,unbounded,2.5714016725039244,unbounded,124.81711495597789,unbounded,38.45626460516193,unbounded,31.20427873899447,unbounded,16.711123005762026,unbounded,188.0001338148228,unbounded
2169,1.0133364644207947,false,39.70604066629536,unbounded,35.22450907933998,unbounded,10.083922363516553,unbounded,100.93810819654831,unbounded,13.23933180489004,unbounded,4.531950772458061,unbounded,2.719170463474837,unbounded,123.17604778606399,unbounded,38.968615134793005,unbounded,30.794011946515997,unbounded,15.789424896641135,unbounded,177.63103008721276,unbounded
2170,1.0670330165691944,false,36.13140342039222,unbounded,38.98100722436769,unbounded,11.003973358436003,unbounded,109.37244719887191,unbounded,12.65030413998388,unbounded,4.742968970236668,unbounded,2.845781382142001,unbounded,121.78041709655382,unbounded,39.41520413905556,unbounded,30.445104274138455,unbounded,14.994849973288002,unbounded,168.69206219949,unbounded
2171,0.9721361193620199,false,42.8413697542811,unbounded,32.45434862342199,unbounded,9.40086822336536,unbounded,94.64966817416331,unbounded,13.754365589209778,unbounded,4.3622513601841195,unbounded,2.6173508161104717,unbounded,124.42186535058134,unbounded,38.578428208539734,unbounded,31.105466337645336,unbounded,16.45860047922122,unbounded,185.15925539123873,unbounded
2172,0.9464263016814409,false,44.81888970999752,unbounded,30.9221472338466,unbounded,9.014717440283015,unbounded,91.04626555589293,unbounded,14.183069436746534,unbounded,4.230395984986692,unbounded,2.538237590992015,unbounded,125.16232898308532,unbounded,38.35019721188379,unbounded,31.29058224577133,unbounded,16.90570092100575,unbounded,190.18913536131467,unbounded
2173,0.9834587675373672,false,41.92961925492418,unbounded,33.2173228211345,unbounded,9.588927666664826,unbounded,96.38059668406595,unbounded,13.615778741319344,unbounded,4.40665210120667,unbounded,2.643991260724002,unbounded,124.02491857737954,unbounded,38.70190002991427,unbounded,31.006229644344884,unbounded,16.269111149484026,unbounded,183.0275004316953,unbounded
2174,0.9837767056894744,false,42.014648417632536,unbounded,33.13663281823911,unbounded,9.573368713855459,unbounded,96.26248382463316,unbounded,13.554648510979604,unbounded,4.426525700861848,unbounded,2.6559154205171094,unbounded,124.1709562462002,unbounded,38.65638266071488,unbounded,31.04273906155005,unbounded,16.26385327835801,unbounded,182.9683493815276,unbounded
2175,0.9454962493066179,false,44.89187749492893,unbounded,30.868321476368973,unbounded,9.001075299318698,unbounded,90.91852738068195,unbounded,14.199583288300683,unbounded,4.2254761130515135,unbounded,2.535285667830908,unbounded,125.19048490507022,unbounded,38.34157207426552,unbounded,31.297621226267555,unbounded,16.922330481727073,unbounded,190.37621791942956,unbounded
2176,1.076862058737547,false,35.43898978670433,unbounded,39.806902079690154,unbounded,11.200606306533839,unbounded,111.14209162702164,unbounded,12.603403026310334,unbounded,4.7606190070052135,unbounded,2.856371404203128,unbounded,121.42888760341,unbounded,39.529308838576604,unbounded,30.3572219008525,unbounded,14.857984706748335,unbounded,167.15232795091876,unbounded
2177,1.03930749021367,false,37.95660353181501,unbounded,36.96897173006176,unbounded,10.514138080214927,unbounded,104.89925444599282,unbounded,12.922897468911586,unbounded,4.642921616018471,unbounded,2.785752969611083,unbounded,122.49810979345736,unbounded,39.18427809288832,unbounded,30.62452744836434,unbounded,15.394866438141976,unbounded,173.19224742909722,unbounded
2178,0.9603759341647498,false,43.736766813552194,unbounded,31.742436119794284,unbounded,9.221979428183833,unbounded,92.98335410876567,unbounded,13.94371812758094,unbounded,4.303012973370342,unbounded,2.5818077840222053,unbounded,124.75225331157685,unbounded,38.47625892585433,unbounded,31.188063327894213,unbounded,16.660142586679235,unbounded,187.4266041001414,unbounded
2179,0.9178884753691949,false,47.4059835417919,unbounded,29.099810379505662,unbounded,8.561275313198855,unbounded,86.84797201297474,unbounded,14.693026454996595,unbounded,4.083569861102105,unbounded,2.450141916661263,unbounded,125.5896381086305,unbounded,38.219713602870435,unbounded,31.397409527157624,unbounded,17.431311569267113,unbounded,196.10225515425503,unbounded
2180,1.0043111245529197,false,40.354501150572126,unbounded,34.616144238082356,unbounded,9.93397958812719,unbounded,99.55805919607592,unbounded,13.35287986545326,unbounded,4.493412702321448,unbounded,2.6960476213928692,unbounded,123.4074222224794,unbounded,38.895553553874095,unbounded,30.85185555561985,unbounded,15.931318103364212,unbounded,179.22732866284738,unbounded
2181,0.9816188278735478,false,42.07832187545548,unbounded,33.09039378910236,unbounded,9.557766812108579,unbounded,96.09451105433958,unbounded,13.636755113571045,unbounded,4.399873686980645,unbounded,2.6399242121883875,unbounded,124.09120382862812,unbounded,38.68122680660649,unbounded,31.02280095715703,unbounded,16.299605860922952,unbounded,183.37056593538324,unbounded
2182,1.001538432332121,false,40.56380056341501,unbounded,34.4234789834439,unbounded,9.886738170631345,unbounded,99.12467401169319,unbounded,13.384479389782046,unbounded,4.482804168371696,unbounded,2.689682501023017,unbounded,123.49200764752192,unbounded,38.86891217851474,unbounded,30.87300191188048,unbounded,15.975422892902253,unbounded,179.72350754515034,unbounded
2183,1.0435436995605487,false,37.61883392590304,unbounded,37.33062990517747,unbounded,10.600049326331662,unbounded,105.67126860186428,unbounded,12.90833140724788,unbounded,4.648160796856415,unbounded,2.788896478113849,unbounded,122.3029392584062,unbounded,39.24680820514364,unbounded,30.57573481460155,unbounded,15.332371808423385,unbounded,172.4891828447631,unbounded
2184,1.0828660597810675,false,35.09820295781589,unbounded,40.21937706325634,unbounded,11.301939163304343,unbounded,112.0728345020561,unbounded,12.531180678171767,unbounded,4.788056412315147,unbounded,2.872833847389088,unbounded,121.3472578977174,unbounded,39.5559000109082,unbounded,30.33681447442935,unbounded,14.77560392209066,unbounded,166.2255441235199,unbounded
2185,0.9918326951566494,false,41.28002465808069,unbounded,33.78146910584768,unbounded,9.727985068987913,unbounded,97.6605344550363,unbounded,13.512121895071715,unbounded,4.440457277245541,unbounded,2.6642743663473243,unbounded,123.75726352842229,unbounded,38.78560226000492,unbounded,30.93931588210557,unbounded,16.131752943950865,unbounded,181.48222061944725,unbounded
2186,1.0784356225509182,false,35.4424254239788,unbounded,39.7932553257488,unbounded,11.202317151318706,unbounded,111.18724966156802,unbounded,12.528327586890812,unbounded,4.789146802226167,unbounded,2.8734880813357,unbounded,121.56561558148687,unbounded,39.4848492070729,unbounded,30.391403895371717,unbounded,14.836305167807605,unbounded,166.90843313783557,unbounded
2187,0.9299422116429938,false,46.19458713086995,unbounded,29.933015016858437,unbounded,8.76575632242048,unbounded,88.72489481222372,unbounded,14.463340833058256,unbounded,4.148419144134424,unbounded,2.4890514864806548,unbounded,125.68746355551193,unbounded,38.18996631975154,unbounded,31.42186588887798,unbounded,17.20537018287586,unbounded,193.56041455735345,unbounded
2188,0.9733602175376617,false,42.6933709439677,unbounded,32.579370857998484,unbounded,9.429880388474643,unbounded,94.90624745855037,unbounded,13.763897300241844,unbounded,4.359230433879055,unbounded,2.6155382603274324,unbounded,124.31150460391218,unbounded,38.61267720388399,unbounded,31.077876150978046,unbounded,16.43790213706872,unbounded,184.92639904202306,unbounded
2189,0.9784513827359114,false,42.50826648813866,unbounded,32.716265819427726,unbounded,9.472364321985813,unbounded,95.34794223060474,unbounded,13.584956361022927,unbounded,4.416650183150245,unbounded,2.649990109890147,unbounded,124.44738076595254,unbounded,38.57051848304732,unbounded,31.111845191488136,unbounded,16.35237098368788,unbounded,183.96417356648863,unbounded
2190,0.9592098816924082,false,43.794860566455036,unbounded,31.699700552634486,unbounded,9.209926305373102,unbounded,92.86360807683299,unbounded,13.979005636811504,unbounded,4.292150783743836,unbounded,2.5752904702463018,unbounded,124.74416715547763,unbounded,38.47875303073221,unbounded,31.186041788869407,unbounded,16.68039529760678,unbounded,187.65444709807628,unbounded
2191,0.9326706332890504,false,45.94530389081938,unbounded,30.108937687611057,unbounded,8.809454398705666,unbounded,89.12904785542634,unbounded,14.416983080472795,unbounded,4.1617583696319596,unbounded,2.4970550217791754,unbounded,125.63350304439315,unbounded,38.20636919042128,unbounded,31.408375761098288,unbounded,17.155037833212585,unbounded,192.99417562364158,unbounded
2192,0.9763390828846374,false,42.45735367384823,unbounded,32.7746636580709,unbounded,9.478247105807313,unbounded,95.35275850415125,unbounded,13.724317860568185,unbounded,4.371801980219948,unbounded,2.623081188131969,unbounded,124.21278156362916,unbounded,38.64336616229107,unbounded,31.05319539090729,unbounded,16.3877491749355,unbounded,184.36217821802438,unbounded
2193,1.000149965916135,false,40.7914402179177,unbounded,34.206872165857945,unbounded,9.838565650751804,unbounded,98.71152452433712,unbounded,13.335074318572136,unbounded,4.499412494194824,unbounded,2.6996474965168944,unbounded,123.71809762298844,unbounded,38.797880764601224,unbounded,30.92952440574711,unbounded,15.997600905124301,unbounded,179.97301018264838,unbounded
2194,1.0443789180896539,false,37.549687439184005,unbounded,37.40571052540852,unbounded,10.617758240543607,unbounded,105.82964428614194,unbounded,12.9072413574098,unbounded,4.64855334602968,unbounded,2.789132007617808,unbounded,122.2600949681531,unbounded,39.260561684091016,unbounded,30.565023742038274,unbounded,15.32011008922577,unbounded,172.35123850378992,unbounded
2195,0.9585582124480794,false,43.848259202482005,unbounded,31.658083801896804,unbounded,9.199571178810187,unbounded,92.76773367944308,unbounded,13.988237417143273,unbounded,4.2893181042571555,unbounded,2.5735908625542936,unbounded,124.76731082927654,unbounded,38.47161542631954,unbounded,31.191827707319135,unbounded,16.691735350258288,unbounded,187.78202269040574,unbounded
2196,0.9334388482783749,false,45.92041438115027,unbounded,30.12372477077323,unbounded,8.814667070749078,unbounded,89.18611353156012,unbounded,14.384642616026769,unbounded,4.171115098344571,unbounded,2.5026690590067426,unbounded,125.6537372471821,unbounded,38.20021676360959,unbounded,31.413434311795523,unbounded,17.140919332327165,unbounded,192.83534248868062,unbounded
2197,1.0015037045134065,false,40.56856323940768,unbounded,34.418954431835004,unbounded,9.885715570412795,unbounded,99.1157986535705,unbounded,13.383725836617234,unbounded,4.483056566792699,unbounded,2.6898339400756193,unbounded,123.49628899384876,unbounded,38.86756467831259,unbounded,30.87407224846219,unbounded,15.975976851502317,unbounded,179.72973957940107,unbounded
2198,1.0920155579397228,false,34.52521619774188,unbounded,40.93832648967756,unbounded,11.474804959353811,unbounded,113.63875083362495,unbounded,12.417705521678588,unbounded,4.831810505995103,unbounded,2.8990863035970618,unbounded,121.54252592648182,unbounded,39.49235021578707,unbounded,30.385631481620454,unbounded,14.651805904841485,unbounded,164.8328164294667,unbounded
2199,0.9924090132259822,false,41.240912139630446,unbounded,33.81563239691772,unbounded,9.736603792261525,unbounded,97.74101060261185,unbounded,13.50237413842434,unbounded,4.443662972517935,unbounded,2.6661977835107615,unbounded,123.74674953940779,unbounded,38.78889763057102,unbounded,30.936687384851947,unbounded,16.12238480985725,unbounded,181.37682911089408,unbounded
2200,1.0362678588221412,false,38.26191196388111,unbounded,36.64333507630802,unbounded,10.438996959146529,unbounded,104.23733284961507,unbounded,12.900758979641655,unbounded,4.650889152699032,unbounded,2.7905334916194193,unbounded,122.72956646014921,unbounded,39.110380150805625,unbounded,30.682391615037304,unbounded,15.44002341072912,unbounded,173.7002633707026,unbounded
2201,0.8982327959764205,false,48.86491432431621,unbounded,28.185791082123494,unbounded,8.318581678733343,unbounded,84.51330934939516,unbounded,15.073901721990417,unbounded,3.980389490829012,unbounded,2.3882336944974067,unbounded,126.94351471595344,unbounded,37.812093124571156,unbounded,31.73587867898836,unbounded,17.812754189861508,unbounded,200.39348463594195,unbounded
2202,0.9297050784451122,false,46.627792171593754,unbounded,29.605900554857158,unbounded,8.698320745528312,unbounded,88.18066753312874,unbounded,14.40651997534514,unbounded,4.164780953532296,unbounded,2.4988685721193775,unbounded,125.15046617784182,unbounded,38.35383236350941,unbounded,31.287616544460455,unbounded,17.209758633091738,unbounded,193.60978462228204,unbounded
2203,0.9517214042403137,false,44.394995991206,unbounded,31.23922504028204,unbounded,9.094556061152334,unbounded,91.79087657402495,unbounded,14.095563798624127,unbounded,4.25665839672597,unbounded,2.5539950380355823,unbounded,124.99064181400624,unbounded,38.4028750499793,unbounded,31.24766045350156,unbounded,16.811642491923962,unbounded,189.13097803414456,unbounded
2204,0.8850260121183928,false,49.972153329844204,unbounded,27.522218225168004,unbounded,8.145424978535818,unbounded,82.8639200706544,unbounded,15.313231425393043,unbounded,3.9181801889642625,unbounded,2.3509081133785577,unbounded,127.8987312519925,unbounded,37.5296920697579,unbounded,31.974682812998125,unbounded,18.078564675972064,unbounded,203.38385260468573,unbounded
2205,0.9329245766329006,false,45.93428103503487,unbounded,30.115987173810385,unbounded,8.81161862176959,unbounded,89.15144050681474,unbounded,14.407641393523779,unbounded,4.1644567879771035,unbounded,2.498674072786262,unbounded,125.63677342790254,unbounded,38.20537466090301,unbounded,31.409193356975635,unbounded,17.15036820848583,unbounded,192.94164234546557,unbounded
