trial_id,soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,mlp_output,target_multiplier,multiplier_clamped
13230,0.25,0.5,0.25,1,-0.5,-1,1.0612523079973386,1.2593026159946772,false
13231,0.25,0.5,0.25,1,-0.5,-0.5,1.0695131428170486,1.275824285634097,false
13232,0.25,0.5,0.25,1,-0.5,0,1.0360954268446012,1.2089888536892024,false
13233,0.25,0.5,0.25,1,-0.5,0.5,1.0168387935088603,1.1704755870177206,false
13234,0.25,0.5,0.25,1,-0.5,1,0.9443593010857609,1.0255166021715219,false
13235,0.25,0.5,0.25,1,0,-1,1.0803730771450726,1.2975441542901451,false
13236,0.25,0.5,0.25,1,0,-0.5,1.015901251487381,1.1686005029747621,false
13237,0.25,0.5,0.25,1,0,0,1.015163081249473,1.167124162498946,false
13238,0.25,0.5,0.25,1,0,0.5,0.9861073926136043,1.1090127852272085,false
13239,0.25,0.5,0.25,1,0,1,0.9159201856624035,0.968638371324807,false
13240,0.25,0.5,0.25,1,0.5,-1,1.051846465554012,1.240490931108024,false
13241,0.25,0.5,0.25,1,0.5,-0.5,0.9711090201842402,1.0790160403684803,false
13242,0.25,0.5,0.25,1,0.5,0,0.8354460130494508,0.8076900260989015,false
13243,0.25,0.5,0.25,1,0.5,0.5,0.7427064964772685,0.622210992954537,false
13244,0.25,0.5,0.25,1,0.5,1,0.6994932763730485,0.6,true
13245,0.25,0.5,0.25,1,1,-1,1.02034637115154,1.1774907423030798,false
13246,0.25,0.5,0.25,1,1,-0.5,0.9324612173314436,1.0017204346628872,false
13247,0.25,0.5,0.25,1,1,0,0.7342361043438014,0.6052702086876027,false
13248,0.25,0.5,0.25,1,1,0.5,0.46977410762321936,0.6,true
13249,0.25,0.5,0.25,1,1,1,0.3950716516900849,0.6,true
13250,0.25,0.55,0.2,-1,-1,-1,0.8379968611550124,0.8127917223100247,false
13251,0.25,0.55,0.2,-1,-1,-0.5,0.789074202907848,0.714946405815696,false
13252,0.25,0.55,0.2,-1,-1,0,0.7773720557018868,0.6915421114037736,false
13253,0.25,0.55,0.2,-1,-1,0.5,0.7695990228167675,0.675996045633535,false
13254,0.25,0.55,0.2,-1,-1,1,0.650641858928588,0.6,true
13255,0.25,0.55,0.2,-1,-0.5,-1,0.9734224194544961,1.0836428389089923,false
13256,0.25,0.55,0.2,-1,-0.5,-0.5,0.8831453546724078,0.9030887093448157,false
13257,0.25,0.55,0.2,-1,-0.5,0,0.796928221699033,0.730654443398066,false
13258,0.25,0.55,0.2,-1,-0.5,0.5,0.7093115250402544,0.6,true
13259,0.25,0.55,0.2,-1,-0.5,1,0.5520894838748229,0.6,true
13260,0.25,0.55,0.2,-1,0,-1,1.1098237642995694,1.3564455285991388,false
13261,0.25,0.55,0.2,-1,0,-0.5,1.0195466995174807,1.1758913990349613,false
13262,0.25,0.55,0.2,-1,0,0,0.8660916799519538,0.8689813599039076,false
13263,0.25,0.55,0.2,-1,0,0.5,0.5908244166171163,0.6,true
13264,0.25,0.55,0.2,-1,0,1,0.4267983129552392,0.6,true
13265,0.25,0.55,0.2,-1,0.5,-1,1.2245505111096329,1.4,true
13266,0.25,0.55,0.2,-1,0.5,-0.5,1.1158019448264458,1.3684018896528916,false
13267,0.25,0.55,0.2,-1,0.5,0,0.8964850489834633,0.9297680979669265,false
13268,0.25,0.55,0.2,-1,0.5,0.5,0.5940037503046285,0.6,true
13269,0.25,0.55,0.2,-1,0.5,1,0.33720012910159597,0.6,true
13270,0.25,0.55,0.2,-1,1,-1,1.2909643142904637,1.4,true
13271,0.25,0.55,0.2,-1,1,-0.5,1.0814393288910862,1.2996766577821723,false
13272,0.25,0.55,0.2,-1,1,0,0.8866079470999997,0.9100138941999993,false
13273,0.25,0.55,0.2,-1,1,0.5,0.6091966876199749,0.6,true
13274,0.25,0.55,0.2,-1,1,1,0.3495308013493698,0.6,true
13275,0.25,0.55,0.2,-0.5,-1,-1,0.7748017738901724,0.6864015477803447,false
13276,0.25,0.55,0.2,-0.5,-1,-0.5,0.827510843659107,0.791819687318214,false
13277,0.25,0.55,0.2,-0.5,-1,0,0.8409651614626875,0.818728322925375,false
13278,0.25,0.55,0.2,-0.5,-1,0.5,0.8226851043677911,0.7821682087355821,false
13279,0.25,0.55,0.2,-0.5,-1,1,0.7555880447717683,0.6479740895435366,false
13280,0.25,0.55,0.2,-0.5,-0.5,-1,0.9007386836844273,0.9382753673688546,false
